user_id,gender,gender_label,age_group,age_label,time_taken_sec,pref_childhood,region_childhood,region_childhood_label,eastwest_childhood,eastwest_childhood_label,pref_current,region_current,region_current_label,eastwest_current,eastwest_current_label,moved
1109,0,male,4,50-59,437,45,9,Kyushu,1,Western_Japan,29,6,Kinki,1,Western_Japan,1
1110,1,female,0,15-19,233,16,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
1111,0,male,2,30-39,270,16,3,Kanto_Shizuoka,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,0
1112,0,male,3,40-49,246,20,2,Hokuriku,0,Eastern_Japan,20,2,Hokuriku,0,Eastern_Japan,0
1113,0,male,2,30-39,327,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
1114,1,female,2,30-39,559,39,9,Kyushu,1,Western_Japan,34,7,Chugoku,1,Western_Japan,1
1115,0,male,3,40-49,538,26,6,Kinki,1,Western_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
1116,1,female,2,30-39,211,7,2,Hokuriku,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
1117,1,female,1,20-29,262,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
1118,1,female,1,20-29,260,14,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
1119,0,male,2,30-39,292,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
1120,0,male,2,30-39,245,5,1,Tohoku,0,Eastern_Japan,5,1,Tohoku,0,Eastern_Japan,0
1121,0,male,1,20-29,277,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
1122,1,female,1,20-29,242,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
1123,0,male,2,30-39,508,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
1124,1,female,0,15-19,318,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
1125,1,female,1,20-29,282,6,1,Tohoku,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
1126,1,female,1,20-29,202,29,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
1127,0,male,3,40-49,278,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
1128,1,female,0,15-19,310,27,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,1
1129,1,female,1,20-29,237,6,1,Tohoku,0,Eastern_Japan,6,1,Tohoku,0,Eastern_Japan,0
1130,0,male,2,30-39,213,14,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
1131,1,female,2,30-39,231,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
1132,0,male,3,40-49,315,7,2,Hokuriku,0,Eastern_Japan,10,3,Kanto_Shizuoka,0,Eastern_Japan,1
1133,1,female,2,30-39,261,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
1134,1,female,2,30-39,231,12,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
1135,0,male,1,20-29,263,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
1136,1,female,4,50-59,242,13,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
1137,0,male,2,30-39,195,30,7,Chugoku,1,Western_Japan,30,7,Chugoku,1,Western_Japan,0
1138,0,male,1,20-29,228,24,5,Chukyo,0,Eastern_Japan,26,6,Kinki,1,Western_Japan,1
1139,1,female,3,40-49,204,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
1140,0,male,2,30-39,232,18,5,Chukyo,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
1141,0,male,3,40-49,298,29,6,Kinki,1,Western_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
1142,0,male,3,40-49,295,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
1143,1,female,3,40-49,394,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
1144,0,male,1,20-29,197,11,3,Kanto_Shizuoka,0,Eastern_Japan,21,2,Hokuriku,0,Eastern_Japan,1
1145,0,male,3,40-49,356,13,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
1146,1,female,1,20-29,229,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
1147,1,female,2,30-39,368,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
1148,0,male,3,40-49,486,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
1149,0,male,2,30-39,287,6,1,Tohoku,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
1150,0,male,3,40-49,304,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
1151,1,female,2,30-39,398,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
1152,1,female,0,15-19,192,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
1153,1,female,0,15-19,255,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
1154,1,female,2,30-39,320,23,6,Kinki,1,Western_Japan,23,6,Kinki,1,Western_Japan,0
1155,0,male,2,30-39,342,28,6,Kinki,1,Western_Japan,28,6,Kinki,1,Western_Japan,0
1156,1,female,2,30-39,365,29,6,Kinki,1,Western_Japan,15,4,Nagano_Yamanashi,0,Eastern_Japan,1
1157,1,female,3,40-49,435,28,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
1158,1,female,1,20-29,254,7,2,Hokuriku,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
1159,0,male,3,40-49,237,16,3,Kanto_Shizuoka,0,Eastern_Japan,24,5,Chukyo,0,Eastern_Japan,1
1160,1,female,3,40-49,234,44,9,Kyushu,1,Western_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
1161,0,male,3,40-49,238,18,5,Chukyo,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
1162,0,male,2,30-39,454,33,7,Chugoku,1,Western_Japan,31,7,Chugoku,1,Western_Japan,1
1163,0,male,4,50-59,263,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
1164,0,male,1,20-29,255,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
1165,1,female,1,20-29,190,29,6,Kinki,1,Western_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
1166,1,female,2,30-39,244,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
1167,0,male,3,40-49,213,30,7,Chugoku,1,Western_Japan,30,7,Chugoku,1,Western_Japan,0
1168,0,male,1,20-29,241,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
1169,1,female,1,20-29,350,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
1170,0,male,3,40-49,354,31,7,Chugoku,1,Western_Japan,31,7,Chugoku,1,Western_Japan,0
1171,1,female,2,30-39,282,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
1172,0,male,1,20-29,250,9,3,Kanto_Shizuoka,0,Eastern_Japan,9,3,Kanto_Shizuoka,0,Eastern_Japan,0
1173,0,male,2,30-39,169,25,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
1174,0,male,4,50-59,323,42,9,Kyushu,1,Western_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
1175,0,male,2,30-39,233,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
1176,1,female,1,20-29,254,19,5,Chukyo,0,Eastern_Japan,30,7,Chugoku,1,Western_Japan,1
1177,1,female,1,20-29,231,18,5,Chukyo,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
1178,1,female,2,30-39,304,12,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
1179,0,male,0,15-19,195,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
1180,0,male,2,30-39,235,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
1181,0,male,2,30-39,199,12,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
1182,0,male,2,30-39,338,7,2,Hokuriku,0,Eastern_Japan,7,2,Hokuriku,0,Eastern_Japan,0
1183,0,male,2,30-39,287,18,5,Chukyo,0,Eastern_Japan,26,6,Kinki,1,Western_Japan,1
1184,1,female,2,30-39,292,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
1185,1,female,4,50-59,256,10,3,Kanto_Shizuoka,0,Eastern_Japan,10,3,Kanto_Shizuoka,0,Eastern_Japan,0
1186,1,female,0,15-19,266,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
1187,0,male,3,40-49,366,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
1188,0,male,3,40-49,193,16,3,Kanto_Shizuoka,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,0
1189,0,male,1,20-29,202,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
1190,0,male,2,30-39,382,11,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
1191,1,female,1,20-29,220,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
1192,0,male,3,40-49,291,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
1193,0,male,1,20-29,247,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
1194,0,male,2,30-39,274,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
1195,0,male,2,30-39,206,23,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,1
1196,1,female,2,30-39,337,36,8,Shikoku,1,Western_Japan,36,8,Shikoku,1,Western_Japan,0
1197,0,male,3,40-49,202,35,8,Shikoku,1,Western_Japan,31,7,Chugoku,1,Western_Japan,1
1198,1,female,1,20-29,266,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
1199,1,female,1,20-29,315,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
1200,0,male,3,40-49,280,14,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
1201,1,female,0,15-19,284,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
1202,1,female,3,40-49,218,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
1203,1,female,1,20-29,268,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
1204,1,female,2,30-39,239,14,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
1205,0,male,3,40-49,204,3,1,Tohoku,0,Eastern_Japan,3,1,Tohoku,0,Eastern_Japan,0
1206,0,male,2,30-39,227,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
1207,1,female,3,40-49,276,24,5,Chukyo,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
1208,1,female,1,20-29,512,12,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
1209,1,female,2,30-39,338,32,7,Chugoku,1,Western_Japan,32,7,Chugoku,1,Western_Japan,0
1210,1,female,2,30-39,179,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
1211,0,male,3,40-49,233,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
1212,1,female,1,20-29,449,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
1213,1,female,1,20-29,572,9,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
1214,0,male,3,40-49,275,19,5,Chukyo,0,Eastern_Japan,19,5,Chukyo,0,Eastern_Japan,0
1215,0,male,1,20-29,363,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
1216,1,female,0,15-19,426,36,8,Shikoku,1,Western_Japan,36,8,Shikoku,1,Western_Japan,0
1217,0,male,1,20-29,391,34,7,Chugoku,1,Western_Japan,39,9,Kyushu,1,Western_Japan,1
1218,0,male,1,20-29,271,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
1219,0,male,1,20-29,235,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
1220,0,male,4,50-59,256,13,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
1221,1,female,2,30-39,341,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
1222,0,male,4,50-59,336,21,2,Hokuriku,0,Eastern_Japan,21,2,Hokuriku,0,Eastern_Japan,0
1223,1,female,2,30-39,395,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
1224,0,male,1,20-29,250,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
1225,0,male,1,20-29,295,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
1226,0,male,1,20-29,264,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
1227,1,female,1,20-29,264,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
1228,0,male,1,20-29,254,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
1229,1,female,3,40-49,227,35,8,Shikoku,1,Western_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
1230,1,female,2,30-39,257,26,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,1
1231,1,female,2,30-39,293,24,5,Chukyo,0,Eastern_Japan,24,5,Chukyo,0,Eastern_Japan,0
1232,0,male,2,30-39,215,13,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
1233,0,male,4,50-59,369,6,1,Tohoku,0,Eastern_Japan,6,1,Tohoku,0,Eastern_Japan,0
1234,1,female,2,30-39,260,12,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
1235,0,male,1,20-29,387,13,3,Kanto_Shizuoka,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,1
1236,1,female,2,30-39,173,14,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
1237,0,male,2,30-39,274,29,6,Kinki,1,Western_Japan,30,7,Chugoku,1,Western_Japan,1
1238,1,female,1,20-29,235,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
1239,1,female,3,40-49,213,45,9,Kyushu,1,Western_Japan,40,9,Kyushu,1,Western_Japan,1
1240,1,female,1,20-29,249,8,3,Kanto_Shizuoka,0,Eastern_Japan,8,3,Kanto_Shizuoka,0,Eastern_Japan,0
1241,1,female,2,30-39,314,26,6,Kinki,1,Western_Japan,1,1,Tohoku,0,Eastern_Japan,1
1242,0,male,3,40-49,267,30,7,Chugoku,1,Western_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
1243,1,female,1,20-29,212,16,3,Kanto_Shizuoka,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,0
1244,0,male,2,30-39,239,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
1245,1,female,0,15-19,367,34,7,Chugoku,1,Western_Japan,34,7,Chugoku,1,Western_Japan,0
1246,1,female,1,20-29,198,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
1247,1,female,3,40-49,300,34,7,Chugoku,1,Western_Japan,34,7,Chugoku,1,Western_Japan,0
1248,1,female,1,20-29,365,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
1249,0,male,2,30-39,205,26,6,Kinki,1,Western_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
1250,1,female,0,15-19,244,20,2,Hokuriku,0,Eastern_Japan,20,2,Hokuriku,0,Eastern_Japan,0
1251,0,male,2,30-39,284,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
1252,0,male,2,30-39,263,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
1253,1,female,2,30-39,383,43,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,1
1254,1,female,0,15-19,472,30,7,Chugoku,1,Western_Japan,30,7,Chugoku,1,Western_Japan,0
1255,1,female,4,50-59,396,5,1,Tohoku,0,Eastern_Japan,5,1,Tohoku,0,Eastern_Japan,0
1256,1,female,2,30-39,291,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
1257,1,female,2,30-39,231,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
1258,1,female,2,30-39,282,4,1,Tohoku,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,0
1259,1,female,3,40-49,342,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
1260,0,male,2,30-39,304,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
1261,0,male,1,20-29,265,24,5,Chukyo,0,Eastern_Japan,24,5,Chukyo,0,Eastern_Japan,0
1262,0,male,2,30-39,285,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
1263,1,female,4,50-59,472,42,9,Kyushu,1,Western_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
1264,1,female,1,20-29,186,12,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
1265,1,female,3,40-49,361,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
1266,0,male,3,40-49,416,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
1267,1,female,1,20-29,285,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
1268,1,female,1,20-29,241,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
1269,0,male,3,40-49,276,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
1270,1,female,2,30-39,219,2,1,Tohoku,0,Eastern_Japan,2,1,Tohoku,0,Eastern_Japan,0
1271,0,male,3,40-49,301,18,5,Chukyo,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
1272,0,male,1,20-29,224,41,9,Kyushu,1,Western_Japan,41,9,Kyushu,1,Western_Japan,0
1273,1,female,2,30-39,334,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
1274,1,female,1,20-29,316,30,7,Chugoku,1,Western_Japan,30,7,Chugoku,1,Western_Japan,0
1275,1,female,0,15-19,285,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
1276,1,female,1,20-29,168,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
1277,1,female,1,20-29,270,46,10,Okinawa,1,Western_Japan,46,10,Okinawa,1,Western_Japan,0
1278,1,female,5,60+,673,8,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
1279,1,female,1,20-29,276,16,3,Kanto_Shizuoka,0,Eastern_Japan,28,6,Kinki,1,Western_Japan,1
1280,0,male,4,50-59,256,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
1281,1,female,0,15-19,185,7,2,Hokuriku,0,Eastern_Japan,7,2,Hokuriku,0,Eastern_Japan,0
1282,1,female,2,30-39,204,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
1283,0,male,3,40-49,206,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
1284,0,male,2,30-39,330,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
1285,0,male,3,40-49,603,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
1286,0,male,5,60+,481,2,1,Tohoku,0,Eastern_Japan,2,1,Tohoku,0,Eastern_Japan,0
1287,0,male,2,30-39,222,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
1288,1,female,2,30-39,429,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
1289,0,male,4,50-59,306,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
1290,1,female,2,30-39,337,19,5,Chukyo,0,Eastern_Japan,19,5,Chukyo,0,Eastern_Japan,0
1291,0,male,2,30-39,216,11,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
1292,1,female,1,20-29,241,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
1293,0,male,3,40-49,216,17,4,Nagano_Yamanashi,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
1294,1,female,1,20-29,301,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
1295,0,male,2,30-39,195,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
1296,0,male,2,30-39,464,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
1297,1,female,1,20-29,337,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
1298,0,male,2,30-39,288,17,4,Nagano_Yamanashi,0,Eastern_Japan,17,4,Nagano_Yamanashi,0,Eastern_Japan,0
1299,0,male,3,40-49,283,43,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,1
1300,0,male,1,20-29,274,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
1301,0,male,1,20-29,273,29,6,Kinki,1,Western_Japan,18,5,Chukyo,0,Eastern_Japan,1
1302,1,female,2,30-39,378,2,1,Tohoku,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,1
1303,1,female,1,20-29,190,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
1304,0,male,2,30-39,360,37,8,Shikoku,1,Western_Japan,37,8,Shikoku,1,Western_Japan,0
1305,1,female,1,20-29,274,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
1306,1,female,1,20-29,261,15,4,Nagano_Yamanashi,0,Eastern_Japan,15,4,Nagano_Yamanashi,0,Eastern_Japan,0
1307,0,male,2,30-39,324,14,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
1308,1,female,2,30-39,368,20,2,Hokuriku,0,Eastern_Japan,20,2,Hokuriku,0,Eastern_Japan,0
1309,0,male,1,20-29,316,43,9,Kyushu,1,Western_Japan,4,1,Tohoku,0,Eastern_Japan,1
1310,1,female,1,20-29,536,38,8,Shikoku,1,Western_Japan,38,8,Shikoku,1,Western_Japan,0
1311,0,male,2,30-39,224,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
1312,1,female,1,20-29,234,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
1313,0,male,1,20-29,258,7,2,Hokuriku,0,Eastern_Japan,7,2,Hokuriku,0,Eastern_Japan,0
1314,0,male,3,40-49,280,18,5,Chukyo,0,Eastern_Japan,23,6,Kinki,1,Western_Japan,1
1315,1,female,3,40-49,581,18,5,Chukyo,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
1316,1,female,2,30-39,420,13,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
1317,0,male,3,40-49,253,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
1318,0,male,3,40-49,248,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
1319,0,male,3,40-49,222,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
1320,1,female,2,30-39,361,8,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
1321,1,female,3,40-49,238,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
1322,0,male,2,30-39,215,16,3,Kanto_Shizuoka,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,0
1323,0,male,1,20-29,260,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
1324,1,female,1,20-29,186,24,5,Chukyo,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
1325,1,female,2,30-39,327,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
1326,1,female,2,30-39,823,19,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,1
1327,1,female,0,15-19,298,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
1328,0,male,3,40-49,415,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
1329,0,male,3,40-49,336,36,8,Shikoku,1,Western_Japan,36,8,Shikoku,1,Western_Japan,0
1330,0,male,2,30-39,244,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
